,Date,USD/USDT,USD/ETH,USDT/ETH,ETH/USDT,9_ema_USDT/ETH,12_ema_USDT/ETH,26_ema_USDT/ETH,9_ema_ETH/USDT,12_ema_ETH/USDT,26_ema_ETH/USDT,rsi_ETH/USDT,rsi_USDT/ETH
182,2021-07-02,1.000301,2107.1780762722456,0.0004747111842439092,2106.544006526281,0.00048019731199729207,0.00047856639469293815,0.0004563793561662058,2095.143434448171,2106.6885386929507,2236.7316533859544,45.54457468107355,45.54457468107355
183,2021-07-03,1.000046,2159.59,0.0004630721572150269,2159.4906634294825,0.0004767722810408391,0.0004761826658501826,0.00045687511920685926,2108.0128802444333,2114.8119424985707,2231.010098574364,47.32435134628189,47.32435134628189
184,2021-07-04,0.999987,2225.09,0.0004494141809994202,2225.1189265460453,0.0004713006610325553,0.00047206443741160375,0.00045632245711741933,2131.434089504756,2131.7822477366435,2230.573715461155,49.52639405154718,49.52639405154718
185,2021-07-05,0.999426,2317.36,0.0004312778333966237,2318.6909285930124,0.00046329609550536905,0.000465789575255453,0.0004544672998047678,2168.885457322407,2160.5374294068542,2237.1009164338857,52.5707919431201,52.5707919431201
186,2021-07-06,1.000728,2201.93,0.0004544776627776542,2200.3281610987196,0.0004615324089598261,0.00046404928102809935,0.00045446806743238896,2175.1739980776697,2166.6590804363723,2234.3770086312807,48.57924099035636,48.57924099035636
187,2021-07-07,1.000022,2317.8,0.0004314531020795582,2317.749009521791,0.0004555165475837725,0.00045903448426678535,0.00045276325518403115,2203.689000366494,2189.903684911052,2240.552712400948,52.43737870945428,52.43737870945428
188,2021-07-08,1.000628,2316.82,0.0004318971693959824,2315.365950183285,0.0004507926719462145,0.0004548595127482003,0.0004512176191997312,2226.0243903298524,2209.2055718760107,2246.094433718158,52.35152818894269,52.35152818894269
189,2021-07-09,0.999897,2116.96,0.0004723268271483637,2117.178069341142,0.00045509950298664435,0.000457546791886687,0.00045278126423296323,2204.2551261321105,2195.047494562954,2236.5450733939347,45.656781176724664,45.656781176724664
190,2021-07-10,0.999733,2147.1,0.0004656201387918588,2147.673428805491,0.0004572036301476873,0.00045878884525671343,0.0004537322919780666,2192.9387866667867,2187.7591767541135,2229.961988609605,46.78445796959279,46.78445796959279
191,2021-07-11,1.000051,2115.97,0.00047262059480994537,2115.862091033357,0.00046028702308013896,0.0004609168067264414,0.00045513142552116876,2177.5234475401007,2176.6980866432277,2221.510144344698,45.71868218788712,45.71868218788712
